nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
      1687 -1.976392789E-01 -5.560898905E-02  1.404169335E-01  8.108709854E+00 
      1688 -1.723697599E-01  6.129092000E-03  1.404407070E-01  8.413578717E+01 
      1689 -2.015282867E-01 -1.308924185E-01  1.404472892E-01 -7.926118756E+01 
      1690 -2.165598210E-01 -1.680871450E-01  1.404536342E-01 -1.194526027E+02 
      1691 -2.579959140E-01 -1.105018364E-01  1.404621255E-01 -6.090273624E+01 
      1692 -1.891689446E-01 -4.317296208E-02  1.404633514E-01 -8.990151387E+01 
      1693 -2.399695633E-01 -7.222366719E-02  1.405010918E-01 -6.588825278E+01 
      1694 -1.893893001E-01 -1.130496807E-01  1.405192086E-01 -8.069514185E+01 
      1695 -2.280218008E-01 -1.705886809E-01  1.405496290E-01 -1.151188903E+02 
      1696 -1.913953526E-01 -9.095862176E-02  1.405751639E-01 -7.280932073E+01 
      1697 -2.537755962E-01 -1.651622116E-01  1.405922769E-01 -1.169600317E+02 
      1698 -2.293958301E-01 -4.895976408E-02  1.406050003E-01 -3.486629678E+01 
      1699 -1.951483537E-01  4.826786649E-02  1.406231052E-01 -1.327021580E+02 
      1700 -1.915271020E-01 -1.242496834E-01  1.406459154E-01 -8.525395422E+01 
      1701 -1.788894973E-01 -1.693390935E-03  1.406526213E-01  7.913558463E+01 
      1702 -1.753145060E-01  1.994126050E-03  1.406615293E-01  1.106404664E+02 
      1703 -1.885609296E-01  3.105412183E-02  1.406696380E-01 -9.744229676E+01 
      1704 -1.894179692E-01  1.097795668E-02  1.406735520E-01 -2.280205887E+02 
      1705 -2.564311580E-01 -1.154804544E-01  1.406923815E-01 -7.378929502E+01 
      1706 -1.924539993E-01 -8.232585127E-02  1.407135040E-01 -6.952427525E+01 
      1707 -2.030096579E-01 -1.332980249E-01  1.407337391E-01 -7.518095940E+01 
      1708 -1.951229555E-01 -1.284576089E-01  1.407771683E-01 -9.422680318E+01 
      1709 -2.580599254E-01 -1.075585270E-01  1.407969591E-01 -5.743023306E+01 
      1710 -2.467663688E-01 -7.088417267E-02  1.408106890E-01 -7.266259602E+01 
      1711 -2.369803437E-01 -1.687788631E-01  1.408150491E-01 -1.155878801E+02 
      1712 -2.505334591E-01 -1.174175196E-01  1.408383070E-01 -6.696641492E+01 
      1713 -1.942847456E-01 -4.042831094E-02  1.408469395E-01 -4.415298398E+01 
      1714 -1.845591923E-01 -1.807899557E-03  1.408934168E-01 -6.541007082E+01 
      1715 -1.888406390E-01 -4.159424114E-02  1.408985447E-01 -2.866375680E+01 
      1716 -1.997374151E-01 -1.281712129E-01  1.409174127E-01 -8.753645327E+01 
      1717 -2.537472219E-01 -1.625665572E-01  1.409242980E-01 -1.174779498E+02 
      1718 -1.654837015E-01  2.300837055E-02  1.409512810E-01 -2.343747865E+02 
      1719 -2.010406585E-01 -1.306396575E-01  1.409554314E-01 -8.319167035E+01 
      1720 -1.512097876E-01  4.103220445E-02  1.410098200E-01 -1.553243927E+02 
      1721 -2.426882016E-01 -7.486421691E-02  1.410286590E-01 -6.742207314E+01 
      1722 -2.255389377E-01 -4.990831621E-02  1.410362704E-01  3.741925950E+00 
      1723 -2.452432288E-01 -1.244741445E-01  1.410451554E-01 -7.517804558E+01 
      1724 -2.396825669E-01 -6.040713922E-02  1.410598070E-01 -7.915817578E+01 
      1725 -2.559768595E-01 -1.163394320E-01  1.410691302E-01 -7.021310146E+01 
      1726 -1.901740872E-01  3.126848138E-02  1.410766536E-01 -9.307691257E+01 
      1727 -1.802174514E-01 -7.259876882E-02  1.410794069E-01 -1.018007316E+02 
      1728 -2.431425809E-01 -6.490552465E-02  1.410944816E-01 -8.004186784E+01 
      1729 -2.360635543E-01 -5.602328625E-02  1.410959812E-01 -7.613780372E+01 
      1730 -2.148328902E-01 -1.632617915E-01  1.411151009E-01 -1.124260715E+02 
      1731 -2.324459881E-01 -5.174783693E-02  1.411279558E-01 -8.095606979E+01 
      1732 -1.958821996E-01 -1.290572260E-01  1.411483881E-01 -9.112679699E+01 
      1733 -1.617079662E-01  2.522688933E-02  1.411700059E-01 -2.142762123E+02 
      1734 -1.898109768E-01 -1.204961638E-01  1.412010297E-01 -8.242271601E+01 
      1735 -1.683059126E-01  1.593223020E-02  1.412123578E-01 -2.542132086E+01 
      1736 -1.890763127E-01  2.490213717E-02  1.412216172E-01 -1.191939985E+02 
      1737 -2.455944869E-01 -1.330048939E-01  1.412336476E-01 -7.145294066E+01 
      1738 -2.464466751E-01 -6.931894616E-02  1.412783826E-01 -7.805648437E+01 
      1739 -1.909147637E-01 -8.661026433E-02  1.413343383E-01 -7.301666284E+01 
      1740 -2.456522921E-01 -7.904476761E-02  1.413358379E-01 -6.710181396E+01 
      1741 -1.579740140E-01  2.438531944E-02  1.413403397E-01 -2.625569688E+02 
      1742 -2.135113148E-01 -5.255835655E-02  1.413891656E-01 -1.108515828E+01 
      1743 -2.575069521E-01 -1.016176475E-01  1.414055020E-01 -5.678438685E+01 
      1744 -2.085838107E-01 -5.360531654E-02  1.414090418E-01 -1.495855782E+01 
      1745 -2.418927659E-01 -1.274854206E-01  1.414537018E-01 -7.331884855E+01 
      1746 -2.540057322E-01 -1.227536332E-01  1.414648471E-01 -7.359812246E+01 
      1747 -2.489296021E-01 -1.385395783E-01  1.414868149E-01 -8.807482474E+01 
      1748 -2.213719946E-01 -1.722868761E-01  1.414953260E-01 -1.122492304E+02 
      1749 -2.512588159E-01 -1.461233777E-01  1.415085103E-01 -1.043455047E+02 
      1750 -1.926850419E-01  5.867723897E-02  1.415207919E-01 -1.104700265E+02 
      1751 -2.526496403E-01 -1.656963861E-01  1.415467629E-01 -1.152492209E+02 
      1752 -2.346038242E-01 -1.695208989E-01  1.415882576E-01 -1.135486000E+02 
      1753 -1.831639479E-01  5.304314101E-05  1.416002815E-01 -3.160827384E+01 
      1754 -1.803689538E-01  1.244513461E-04  1.416132634E-01  4.249130204E+01 
      1755 -1.889751231E-01  1.967700935E-02  1.416286029E-01 -1.525683707E+02 
      1756 -1.952217176E-01  3.216224968E-02  1.416318960E-01 -9.474055859E+01 
      1757 -2.116175403E-01 -1.317599284E-01  1.416357518E-01 -7.135080042E+01 
      1758 -1.964735735E-01  4.194617408E-02  1.416510075E-01 -1.327960238E+02 
      1759 -1.813548958E-01 -8.156111506E-02  1.416534385E-01 -9.229938079E+01 
      1760 -2.506600783E-01 -1.235211047E-01  1.416606751E-01 -8.085319596E+01 
      1761 -2.113094342E-01 -1.470358547E-01  1.416759142E-01 -7.890966385E+01 
      1762 -1.871417482E-01  6.051927260E-03  1.416876887E-01 -1.809310951E+02 
      1763 -2.005311720E-01 -1.282454821E-01  1.416966126E-01 -8.424723809E+01 
      1764 -1.891823639E-01 -9.684615413E-02  1.417048335E-01 -7.682042794E+01 
      1765 -1.861988449E-01  3.726498709E-03  1.417575192E-01 -1.446355594E+02 
      1766 -1.895971154E-01 -9.236810914E-02  1.417689829E-01 -7.647826486E+01 
      1767 -2.460997743E-01 -7.132416388E-02  1.417743382E-01 -6.964085402E+01 
      1768 -1.966561656E-01 -1.290995807E-01  1.418113345E-01 -8.928085755E+01 
      1769 -2.121642626E-01 -1.540071794E-01  1.418195006E-01 -9.649030171E+01 
      1770 -2.528465952E-01 -1.530537319E-01  1.418641222E-01 -1.170822236E+02 
      1771 -2.132048965E-01 -5.109795106E-02  1.418716530E-01 -1.120240990E+01 
      1772 -2.185301011E-01 -5.164965776E-02  1.418766966E-01 -4.550724866E+00 
      1773 -2.551323495E-01 -1.167708516E-01  1.418841308E-01 -6.829426266E+01 
      1774 -2.535447733E-01 -1.229933191E-01  1.419232367E-01 -8.284286353E+01 
      1775 -1.859563678E-01 -5.854432725E-02  1.419232351E-01 -7.822106579E+00 
      1776 -1.709792244E-01  1.158882851E-02  1.419270084E-01  8.743751597E+01 
      1777 -2.082496542E-01 -5.202521048E-02  1.419399258E-01 -1.715155546E+01 
      1778 -2.036062626E-01 -5.482689648E-02  1.419572988E-01 -9.221542674E+00 
      1779 -2.126108287E-01 -1.336903379E-01  1.419859415E-01 -7.167250010E+01 
      1780 -2.536289467E-01 -1.207346548E-01  1.420358219E-01 -6.462174429E+01 
      1781 -1.677355718E-01  1.857260310E-02  1.420544820E-01 -9.679342223E+01 
      1782 -1.885266012E-01  2.756401612E-02  1.420678542E-01 -1.103946821E+02 
      1783 -2.448871304E-01 -7.167219349E-02  1.420703166E-01 -6.880456887E+01 
      1784 -2.285377963E-01 -4.960579488E-02  1.421020256E-01  9.103746399E+00 
      1785 -2.414822745E-01 -1.255991736E-01  1.421100851E-01 -7.414599450E+01 
      1786 -1.878390393E-01 -1.130415891E-01  1.421278135E-01 -8.046624791E+01 
      1787 -1.772220441E-01  3.605468774E-03  1.421339014E-01  1.023346885E+02 
      1788 -2.112497178E-01 -1.396561728E-01  1.421442483E-01 -7.516177183E+01 
      1789 -2.075807601E-01 -1.327758600E-01  1.421616516E-01 -7.358039413E+01 
      1790 -2.402527521E-01 -1.685216681E-01  1.422128850E-01 -1.132794450E+02 
      1791 -2.597997474E-01 -1.136532709E-01  1.422295130E-01 -7.141462392E+01 
      1792 -1.943631121E-01  5.206926762E-02  1.422348690E-01 -1.306306388E+02 
      1793 -1.739894968E-01  7.439026956E-03  1.422404704E-01  1.217042969E+02 
      1794 -1.913750050E-01 -1.281134524E-01  1.422537325E-01 -8.572660842E+01 
      1795 -1.881799273E-01  1.559069287E-02  1.422589049E-01 -1.850112832E+02 
      1796 -2.103172289E-01 -5.029481264E-02  1.422910217E-01 -1.516183633E+01 
      1797 -1.844366955E-01  3.161489080E-03  1.423000359E-01 -6.605854174E+01 
      1798 -2.182313934E-01 -5.027889202E-02  1.423234692E-01 -5.203479919E+00 
      1799 -1.531744009E-01  3.260401083E-02  1.423487336E-01 -1.595284283E+02 
      1800 -2.598572040E-01 -1.122406731E-01  1.423559454E-01 -6.362459235E+01 
      1801 -1.995269130E-01 -1.316160378E-01  1.424082039E-01 -8.455104430E+01 
      1802 -2.376833837E-01 -5.471904340E-02  1.424214205E-01 -8.858465018E+01 
      1803 -1.793462513E-01  2.849648286E-03  1.424265664E-01  5.941721485E+01 
      1804 -2.412243161E-01 -5.919054628E-02  1.424306190E-01 -9.233811728E+01 
      1805 -1.905407544E-01 -1.263869918E-01  1.424375828E-01 -8.262977990E+01 
      1806 -2.447806708E-01 -1.290352229E-01  1.424688121E-01 -7.280351679E+01 
      1807 -1.876104673E-01 -1.045805809E-01  1.424712513E-01 -7.931332464E+01 
      1808 -2.032776516E-01 -5.328957963E-02  1.424715792E-01 -1.205907334E+01 
      1809 -1.872867924E-01  1.066784758E-02  1.424783796E-01 -1.867854008E+02 
      1810 -2.341279579E-01 -5.038692858E-02  1.424820281E-01 -9.318408403E+01 
      1811 -2.153253642E-01 -4.935008846E-02  1.424849643E-01 -8.132957218E+00 
      1812 -2.483420190E-01 -1.346560242E-01  1.425017664E-01 -7.864572598E+01 
      1813 -2.593829710E-01 -1.144012313E-01  1.425048173E-01 -7.487024741E+01 
      1814 -1.920562326E-01 -1.286290216E-01  1.425259230E-01 -8.830156103E+01 
      1815 -1.903328294E-01 -5.781770522E-02  1.425602302E-01  2.195833577E+01 
      1816 -2.122752026E-01 -1.319083445E-01  1.425611793E-01 -7.164572373E+01 
      1817 -2.162977433E-01 -1.737023860E-01  1.426024031E-01 -1.177956956E+02 
      1818 -2.053615785E-01 -5.137789487E-02  1.426062755E-01 -1.785817476E+01 
      1819 -2.499545354E-01 -8.348532505E-02  1.426081604E-01 -6.589286629E+01 
      1820 -2.446657747E-01 -6.368803994E-02  1.426087928E-01 -8.986572138E+01 
      1821 -2.596245995E-01 -1.064284274E-01  1.426223371E-01 -5.762082982E+01 
      1822 -2.445033080E-01 -7.354995948E-02  1.426600847E-01 -6.898303590E+01 
      1823 -1.844630505E-01 -8.463309043E-02  1.427084486E-01 -8.073706724E+01 
      1824 -1.882792972E-01  2.276660020E-02  1.427223820E-01 -1.311025039E+02 
      1825 -2.472254535E-01 -7.829089375E-02  1.427236645E-01 -6.850265624E+01 
      1826 -2.563526658E-01 -9.548567599E-02  1.427521548E-01 -5.974947856E+01 
      1827 -1.879187929E-01  1.779117259E-02  1.427720034E-01 -1.621626488E+02 
      1828 -2.287783676E-01 -4.976426209E-02  1.427760785E-01  1.273465866E+01 
      1829 -1.704059539E-01  1.430690398E-02  1.427896650E-01  6.603287701E+01 
      1830 -1.859466097E-01  8.406806749E-03  1.427915328E-01 -1.451515892E+02 
      1831 -1.785828710E-01 -6.243744837E-02  1.428278751E-01 -1.281855008E+02 
      1832 -2.103956780E-01 -1.495986615E-01  1.428461803E-01 -8.931698559E+01 
      1833 -2.235019842E-01 -5.090723523E-02  1.428678642E-01  1.186689545E+00 
      1834 -2.479492427E-01 -6.809812321E-02  1.429200382E-01 -8.359167153E+01 
      1835 -2.530327028E-01 -1.485456494E-01  1.429306927E-01 -1.123914883E+02 
      1836 -1.765437740E-01  6.319244516E-03  1.429478046E-01  1.129277702E+02 
      1837 -1.805265588E-01 -7.824590908E-02  1.429696518E-01 -9.828106617E+01 
      1838 -2.337902194E-01 -4.877070729E-02  1.429855843E-01 -4.086112320E+01 
      1839 -2.151997107E-01 -1.712784254E-01  1.429975962E-01 -1.252648473E+02 
      1840 -1.819095000E-01  4.808925566E-03  1.430031835E-01 -3.814116736E+00 
      1841 -1.973153660E-01  3.588427953E-02  1.430099198E-01 -1.174807973E+02 
      1842 -2.442341209E-01 -7.211561390E-02  1.430542470E-01 -6.888348120E+01 
      1843 -2.534802628E-01 -8.902203607E-02  1.430556628E-01 -6.280125213E+01 
      1844 -1.526067493E-01  3.527897240E-02  1.430613083E-01 -1.695524985E+02 
      1845 -1.985641925E-01 -5.623502047E-02  1.430624792E-01  1.029180695E+01 
      1846 -1.956771732E-01  4.558000870E-02  1.430793931E-01 -1.423105196E+02 
      1847 -1.806626336E-01 -6.002419206E-02  1.430882686E-01 -5.127639414E+01 
      1848 -1.733830931E-01  1.021180051E-02  1.430958481E-01  1.273292390E+02 
      1849 -2.595734721E-01 -1.034828519E-01  1.431100010E-01 -5.669812158E+01 
      1850 -1.894274931E-01 -5.818638261E-02  1.431317696E-01  9.989168717E+00 
      1851 -2.105719083E-01 -1.363046681E-01  1.431358640E-01 -7.392968291E+01 
      1852 -1.884297446E-01 -8.599183973E-02  1.431866219E-01 -7.746415336E+01 
      1853 -2.203377045E-01 -4.852656153E-02  1.432117225E-01 -4.291804990E+00 
      1854 -1.878743886E-01 -1.203380354E-01  1.432459170E-01 -8.087277038E+01 
      1855 -1.662153009E-01  2.401934214E-02  1.432735184E-01 -2.033673225E+02 
      1856 -2.231793913E-01 -4.947132516E-02  1.433383360E-01 -1.111999468E+00 
      1857 -2.518140237E-01 -1.407373107E-01  1.433418429E-01 -9.837255118E+01 
      1858 -1.781334811E-01 -6.065218470E-02  1.433903254E-01 -1.036572880E+02 
      1859 -2.175945813E-01 -1.736763469E-01  1.434007734E-01 -1.116188475E+02 
      1860 -2.004364094E-01 -5.264860342E-02  1.434205865E-01 -4.899965934E+00 
      1861 -2.369357515E-01 -5.144299849E-02  1.434228423E-01 -9.829802751E+01 
      1862 -1.548066773E-01  2.678675319E-02  1.434270997E-01 -1.406978639E+02 
      1863 -2.098013754E-01 -4.730661722E-02  1.434529489E-01 -1.580339550E+01 
      1864 -1.986542168E-01 -1.350659418E-01  1.434648591E-01 -8.310426644E+01 
      1865 -1.808503080E-01 -8.563249785E-02  1.434695979E-01 -8.690640016E+01 
      1866 -1.931934001E-01 -5.749582182E-02  1.434695417E-01  2.164525855E+01 
      1867 -2.404413263E-01 -5.575203848E-02  1.434722867E-01 -9.914686741E+01 
      1868 -2.579484312E-01 -9.750436500E-02  1.434802821E-01 -5.838535624E+01 
      1869 -2.551095766E-01 -1.172787981E-01  1.435046396E-01 -6.810067714E+01 
      1870 -2.093070687E-01 -1.425034115E-01  1.435430130E-01 -7.744980952E+01 
      1871 -1.982553664E-01 -5.477214128E-02  1.435429434E-01  8.473168265E+00 
      1872 -2.148063834E-01 -4.667903218E-02  1.435449410E-01 -9.387270260E+00 
      1873 -1.863837333E-01  1.325732723E-02  1.435476251E-01 -1.645620507E+02 
      1874 -1.509670551E-01  4.170841150E-02  1.435899102E-01 -1.753578321E+02 
      1875 -2.546990461E-01 -1.197859044E-01  1.436258977E-01 -6.671916479E+01 
      1876 -2.439192364E-01 -6.026507389E-02  1.436413357E-01 -9.853019825E+01 
      1877 -1.879911930E-01 -8.418497345E-02  1.436653382E-01 -7.758407290E+01 
      1878 -1.817113679E-01  6.954028801E-03  1.436666464E-01  3.289258867E+00 
      1879 -1.798316238E-01 -6.038204810E-02  1.436755161E-01 -7.174812008E+01 
      1880 -1.660125089E-01  2.535555129E-02  1.436839796E-01 -1.804785725E+02 
      1881 -2.467950595E-01 -7.491189630E-02  1.437419996E-01 -6.961142702E+01 
      1882 -2.507143097E-01 -7.097648111E-02  1.437937760E-01 -7.523613866E+01 
      1883 -2.047705250E-01 -4.827130553E-02  1.438087342E-01 -2.013827083E+01 
      1884 -1.834114649E-01  8.575775643E-03  1.438286149E-01 -6.288942256E+01 
      1885 -2.493955428E-01 -7.971807312E-02  1.438459965E-01 -6.776949302E+01 
      1886 -2.472581927E-01 -6.487903013E-02  1.438996089E-01 -9.219769349E+01 
      1887 -2.020805227E-01 -1.344854338E-01  1.439260570E-01 -7.934323831E+01 
      1888 -1.871965374E-01 -9.133858895E-02  1.439485258E-01 -8.019155702E+01 
      1889 -1.630365657E-01  2.464366590E-02  1.439522956E-01 -2.116031429E+02 
      1890 -1.785313858E-01  7.982058033E-03  1.439845468E-01  7.797719227E+01 
      1891 -2.118629952E-01 -4.574414549E-02  1.439868779E-01 -1.289050521E+01 
      1892 -2.558471368E-01 -1.608930095E-01  1.440365877E-01 -1.272083695E+02 
      1893 -1.805400392E-01 -8.391589326E-02  1.440441555E-01 -9.139504439E+01 
      1894 -2.069106460E-01 -4.650814847E-02  1.441309271E-01 -1.999609420E+01 
      1895 -1.965689327E-01  3.924154980E-02  1.441761131E-01 -1.327552336E+02 
      1896 -1.507497536E-01  4.292307765E-02  1.441762006E-01 -1.599596588E+02 
      1897 -1.865032007E-01 -9.773190050E-02  1.441800176E-01 -8.036948034E+01 
      1898 -1.689035404E-01  1.971566085E-02  1.441836550E-01 -9.452297923E+01 
      1899 -1.840994295E-01 -5.964074917E-02  1.441913228E-01 -3.848112933E+01 
      1900 -2.332105083E-01 -4.927144473E-02  1.442039877E-01  1.548198241E+01 
      1901 -1.789899850E-01 -6.729054695E-02  1.442073755E-01 -1.047526017E+02 
      1902 -2.196916600E-01 -4.589313244E-02  1.442479832E-01 -9.053932634E+00 
      1903 -2.528044897E-01 -8.536009620E-02  1.442589802E-01 -6.472233472E+01 
      1904 -1.863602550E-01 -1.171540710E-01  1.442600333E-01 -8.068639854E+01 
      1905 -2.504020525E-01 -6.939270565E-02  1.442614627E-01 -8.386255744E+01 
      1906 -2.542626884E-01 -1.176960861E-01  1.442725096E-01 -6.785421911E+01 
      1907 -2.613967807E-01 -1.109623900E-01  1.442926135E-01 -6.359687284E+01 
      1908 -2.276728172E-01 -1.718331649E-01  1.443204540E-01 -1.102044165E+02 
      1909 -1.997735189E-01 -1.350971321E-01  1.443267732E-01 -8.380500794E+01 
      1910 -2.282954902E-01 -5.034829849E-02  1.443286487E-01  9.711676301E+00 
      1911 -2.168694139E-01 -4.501870691E-02  1.443907885E-01 -1.061113614E+01 
      1912 -1.887169412E-01 -1.261609228E-01  1.444137551E-01 -7.865092340E+01 
      1913 -2.415123039E-01 -1.689455635E-01  1.444350399E-01 -1.081028167E+02 
      1914 -2.252125829E-01 -4.784980281E-02  1.444477842E-01 -1.754902327E+00 
      1915 -2.598006838E-01 -1.159666132E-01  1.444507239E-01 -7.392012734E+01 
      1916 -1.957432290E-01  3.139555872E-02  1.444560317E-01 -9.630377312E+01 
      1917 -1.828361823E-01 -8.552163563E-02  1.444635214E-01 -8.353141349E+01 
      1918 -1.922785600E-01 -1.302411997E-01  1.444963323E-01 -8.190398908E+01 
      1919 -1.645439917E-01  2.478852409E-02  1.445112334E-01 -1.761411342E+02 
      1920 -1.751767022E-01  1.166855390E-02  1.445380851E-01  1.295172713E+02 
      1921 -1.905379963E-01  3.026855398E-02  1.445447951E-01 -9.635732600E+01 
      1922 -2.613832782E-01 -1.080559554E-01  1.445521960E-01 -5.987998104E+01 
      1923 -1.541277201E-01  3.016029202E-02  1.445524613E-01 -1.423627289E+02 
      1924 -2.489055929E-01 -1.247994081E-01  1.445842638E-01 -7.799397897E+01 
      1925 -1.572999149E-01  2.323357124E-02  1.445913034E-01 -2.953737286E+02 
      1926 -1.997929877E-01 -4.965041837E-02  1.445983953E-01 -8.343870851E+00 
      1927 -1.719286514E-01  1.558854558E-02  1.446010232E-01  8.336569332E+01 
      1928 -1.844833528E-01  1.363827747E-02  1.446182059E-01 -1.040780840E+02 
      1929 -1.965160203E-01 -1.300027401E-01  1.446248946E-01 -8.539302913E+01 
      1930 -1.865775287E-01 -8.817518512E-02  1.446322636E-01 -8.118694761E+01 
