nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
      2538 -1.229053977E-01 -8.033988088E-02  2.399565883E-01 -1.252367983E+02 
      2539 -1.596865565E-01  7.775052257E-03  2.400317205E-01 -1.906713668E+02 
      2540 -1.291069134E-01 -8.128702759E-02  2.400962091E-01 -1.007105255E+02 
      2541 -1.815563855E-01 -3.706655508E-02  2.401359111E-01 -3.796173239E+01 
      2542 -1.839832507E-01 -1.909909954E-02  2.402608409E-01 -1.024861850E+02 
      2543 -1.733194816E-01 -2.538671271E-04  2.404100286E-01 -2.236914074E+02 
      2544 -1.401024705E-01  1.367398792E-02  2.404268044E-01 -1.900683676E+02 
      2545 -1.162833338E-01 -4.610946711E-03  2.404582786E-01 -1.052521179E+02 
      2546 -1.011107851E-01 -2.608727570E-02  2.404628116E-01 -1.029089530E+02 
      2547 -9.257524314E-02 -3.816079605E-02  2.404629454E-01 -8.223969055E+01 
      2548 -1.261698526E-01  9.300780682E-03  2.404793641E-01 -2.481917377E+02 
      2549 -1.812290684E-01 -6.646972295E-03  2.405147246E-01 -2.045480023E+02 
      2550 -1.153082646E-01 -6.202914833E-03  2.405203880E-01 -1.084817175E+02 
      2551 -1.313605991E-01  1.140880277E-02  2.405443768E-01 -3.348254840E+02 
      2552 -1.413703717E-01 -8.021636233E-02  2.405612598E-01 -5.016746251E+01 
      2553 -1.142627668E-01 -7.909871365E-03  2.405869818E-01 -1.114176501E+02 
      2554 -8.959267764E-02 -4.283577988E-02  2.405961338E-01 -1.565420414E+02 
      2555 -1.840232804E-01 -1.362872933E-02  2.406741580E-01 -1.404294066E+02 
      2556 -9.553739377E-02 -5.976306226E-02  2.406969300E-01 -2.438579178E+02 
      2557 -1.445066726E-01  1.340327081E-02  2.407234270E-01 -1.503471728E+02 
      2558 -1.046515685E-01 -2.220545400E-02  2.407915991E-01 -1.027622631E+02 
      2559 -1.504439067E-01  1.171446079E-02  2.407916678E-01 -1.447204417E+02 
      2560 -1.245212337E-01  5.528284361E-03  2.408998554E-01 -1.097784063E+02 
      2561 -9.068726865E-02 -4.254094603E-02  2.409619822E-01 -7.858119269E+01 
      2562 -1.265664578E-01  7.920577857E-03  2.410459633E-01 -1.157910367E+02 
      2563 -9.245159656E-02 -5.333798714E-02  2.411932936E-01 -2.643654287E+02 
      2564 -1.560346658E-01 -7.251498751E-02  2.412661029E-01 -4.501648799E+00 
      2565 -1.789960341E-01 -4.427271071E-02  2.412921532E-01 -2.142699872E+01 
      2566 -1.622452049E-01  5.932755715E-03  2.412992071E-01 -1.979161971E+02 
      2567 -1.827306818E-01 -9.518020440E-03  2.413126284E-01 -1.829728039E+02 
      2568 -1.829377157E-01 -2.318227022E-02  2.413225246E-01 -7.907138383E+01 
      2569 -1.217170302E-01 -6.604153377E-04  2.415485059E-01 -1.038470866E+02 
      2570 -9.887509935E-02 -3.307126859E-02  2.415783113E-01 -1.043887746E+02 
      2571 -1.758010272E-01 -4.863757790E-02  2.415933950E-01 -1.224476648E+01 
      2572 -1.798461572E-01 -4.197244375E-02  2.416873735E-01 -2.802109045E+01 
      2573 -1.776205750E-01 -3.563803780E-03  2.417431426E-01 -2.238074186E+02 
      2574 -1.117084941E-01 -1.551741313E-02  2.417529546E-01 -1.064808749E+02 
      2575 -1.391268732E-01  1.295159728E-02  2.417647016E-01 -1.937695112E+02 
      2576 -1.563316037E-01  8.666651336E-03  2.419116078E-01 -1.646578182E+02 
      2577 -1.285784209E-01  7.569128828E-03  2.419791927E-01 -1.030126929E+02 
      2578 -1.720473687E-01 -5.309600338E-02  2.419951976E-01 -5.937073696E+00 
      2579 -1.309953079E-01  1.091156204E-02  2.420014123E-01 -2.286639086E+02 
      2580 -1.818590850E-01 -2.855333111E-02  2.420644447E-01 -6.163981609E+01 
      2581 -1.016873165E-01 -3.096025101E-02  2.421231746E-01 -1.065619542E+02 
      2582 -1.362586409E-01  1.245686893E-02  2.421347716E-01 -2.473819849E+02 
      2583 -1.813334795E-01 -3.190791581E-02  2.422010983E-01 -5.330066367E+01 
      2584 -1.210356520E-01 -3.894370067E-03  2.422111339E-01 -1.012083259E+02 
      2585 -1.182363629E-01 -7.929529063E-03  2.422332317E-01 -1.097272679E+02 
      2586 -1.311175982E-01  1.008675307E-02  2.422926482E-01 -1.016031152E+02 
      2587 -9.777734879E-02 -3.707987232E-02  2.422951466E-01 -9.903283964E+01 
      2588 -1.254063038E-01  1.913750388E-03  2.423202829E-01 -9.851270646E+01 
      2589 -1.683554021E-01  2.240863831E-03  2.423814799E-01 -2.181179878E+02 
      2590 -1.805234964E-01 -3.700673163E-02  2.424332679E-01 -4.058098484E+01 
      2591 -1.495509983E-01  1.097984545E-02  2.426768704E-01 -1.233885184E+02 
      2592 -1.795587842E-01 -5.607871466E-03  2.427684537E-01 -2.145641860E+02 
      2593 -1.731295985E-01 -7.585797809E-04  2.427967695E-01 -2.252809354E+02 
      2594 -1.773212564E-01 -4.547010361E-02  2.428475619E-01 -1.837000769E+01 
      2595 -1.091005011E-01 -2.299157854E-02  2.428578171E-01 -1.030450717E+02 
      2596 -1.172575664E-01 -1.158117333E-02  2.428949877E-01 -1.183274517E+02 
      2597 -1.827777665E-01 -1.793025802E-02  2.431313431E-01 -1.089673873E+02 
      2598 -1.123904413E-01 -1.929071362E-02  2.431358630E-01 -1.040481562E+02 
      2599 -1.738169326E-01 -4.988623865E-02  2.431595512E-01 -1.064562337E+01 
      2600 -1.454183477E-01  1.181947744E-02  2.431650976E-01 -1.265333291E+02 
      2601 -1.829308098E-01 -1.449154189E-02  2.431715286E-01 -1.312788134E+02 
      2602 -1.676536854E-01 -5.770530264E-02  2.432100179E-01 -2.571454835E+00 
      2603 -1.328833534E-01  9.223788965E-03  2.432735313E-01 -8.391128644E+01 
      2604 -1.613342487E-01 -6.559868993E-02  2.433495247E-01  2.432181489E-01 
      2605 -1.301196179E-01  4.675403649E-03  2.434601136E-01 -8.213761907E+01 
      2606 -1.226539655E-01 -5.898597355E-03  2.434642607E-01 -1.012105625E+02 
      2607 -1.818632371E-01 -2.355377161E-02  2.434742632E-01 -8.000906214E+01 
      2608 -1.793303798E-01 -4.035755763E-02  2.435052234E-01 -3.385823721E+01 
      2609 -9.479181096E-02 -4.553278359E-02  2.435298193E-01 -7.843994257E+01 
      2610 -1.499846683E-01 -7.540499597E-02  2.436169442E-01 -1.837096592E+01 
      2611 -1.356203377E-01  1.154718376E-02  2.437253450E-01 -1.612369911E+02 
      2612 -1.700692891E-01 -5.417691067E-02  2.437569580E-01 -5.870681828E+00 
      2613 -1.285109574E-01  1.190198296E-03  2.438132451E-01 -8.998908967E+01 
      2614 -1.217290756E-01 -8.570504317E-03  2.438622997E-01 -9.728743628E+01 
      2615 -1.811598448E-01 -2.702527291E-02  2.439689431E-01 -7.001150992E+01 
      2616 -1.355274242E-01  1.051618283E-02  2.439879169E-01 -6.926799809E+01 
      2617 -1.752782798E-01 -2.502441528E-03  2.440313547E-01 -2.245175423E+02 
      2618 -1.711739924E-01  2.388466820E-05  2.441371885E-01 -2.210124215E+02 
      2619 -1.817572404E-01 -1.021576137E-02  2.442525235E-01 -1.690995625E+02 
      2620 -1.801894582E-01 -3.311850533E-02  2.442825699E-01 -5.391901845E+01 
      2621 -1.553369653E-01  7.867555915E-03  2.443229217E-01 -1.424111672E+02 
      2622 -1.580753995E-01 -6.849943852E-02  2.443251589E-01 -3.756719548E+00 
      2623 -1.329414819E-01  5.699528528E-03  2.443262045E-01 -6.868832620E+01 
      2624 -9.992310040E-02 -4.110806336E-02  2.443567854E-01 -8.906137081E+01 
      2625 -9.235626924E-02 -5.185105674E-02  2.443684945E-01 -1.785071797E+02 
      2626 -1.150643504E-01 -1.976351376E-02  2.443778006E-01 -1.034457872E+02 
      2627 -1.798851706E-01 -3.491273872E-02  2.443954097E-01 -4.738792959E+01 
      2628 -1.062524187E-01 -3.235871713E-02  2.444160821E-01 -1.063709033E+02 
      2629 -1.821382687E-01 -1.331236044E-02  2.446665576E-01 -1.410482240E+02 
      2630 -1.443517286E-01  1.105732560E-02  2.447172804E-01 -1.230748538E+02 
      2631 -1.294799888E-01 -6.115197055E-04  2.447392022E-01 -9.673196506E+01 
      2632 -1.408252825E-01  1.138400924E-02  2.448366372E-01 -1.512008223E+02 
      2633 -1.102904074E-01 -2.817546106E-02  2.448621613E-01 -1.035046043E+02 
      2634 -1.625596691E-01  4.329704333E-03  2.448861739E-01 -1.850277229E+02 
      2635 -9.477888071E-02 -5.044392111E-02  2.449579564E-01 -6.446729104E+01 
      2636 -1.795165938E-01 -6.693639043E-03  2.450332755E-01 -1.992903733E+02 
      2637 -1.371257980E-01  8.937834123E-03  2.451085036E-01 -4.519703415E+01 
      2638 -1.140408069E-01 -7.544146267E-02  2.451247210E-01 -1.606688699E+02 
      2639 -1.507458743E-01  9.158229440E-03  2.451296851E-01 -1.224222990E+02 
      2640 -1.815914547E-01 -1.920934397E-02  2.451327588E-01 -1.010125775E+02 
      2641 -1.196948268E-01 -7.769866984E-02  2.451522259E-01 -1.332383270E+02 
      2642 -1.812351012E-01 -2.193064684E-02  2.451558116E-01 -8.807081232E+01 
      2643 -1.656598137E-01  2.621280480E-03  2.451907694E-01 -2.010360612E+02 
      2644 -1.764639915E-01 -4.461911217E-02  2.452086172E-01 -2.248152370E+01 
      2645 -1.386896301E-01 -7.878861786E-02  2.452799294E-01 -5.765294413E+01 
      2646 -1.278387845E-01 -5.057208140E-03  2.453592430E-01 -1.065146337E+02 
      2647 -1.349891396E-01  4.865620107E-03  2.454149902E-01 -5.353497570E+01 
      2648 -1.783552905E-01 -4.042828241E-02  2.454992274E-01 -3.626849280E+01 
      2649 -1.026839787E-01 -6.717350824E-02  2.456029369E-01 -2.298399105E+02 
      2650 -1.804613586E-01 -8.733155679E-03  2.456200571E-01 -1.747285137E+02 
      2651 -9.829659837E-02 -6.210797989E-02  2.457713604E-01 -2.688102686E+02 
      2652 -1.801918208E-01 -2.772081031E-02  2.457946378E-01 -6.929784591E+01 
      2653 -1.401036962E-01  1.079655763E-02  2.457954125E-01 -8.889719853E+01 
      2654 -1.327774391E-01 -7.923551549E-02  2.458167357E-01 -8.067004601E+01 
      2655 -1.730089620E-01 -4.868087956E-02  2.458716780E-01 -1.452079024E+01 
      2656 -1.753674721E-01 -3.244985542E-03  2.458740230E-01 -2.129175559E+02 
      2657 -1.034303066E-01 -4.171056416E-02  2.459806085E-01 -1.050882552E+02 
      2658 -1.126886033E-01 -2.862683284E-02  2.459840144E-01 -1.024936271E+02 
      2659 -1.394161403E-01  9.140203083E-03  2.459950131E-01 -3.008740731E+01 
      2660 -1.357473423E-01  3.370482144E-03  2.461644240E-01 -5.832021985E+01 
      2661 -1.706073532E-01 -4.725466630E-04  2.463513036E-01 -2.118144565E+02 
      2662 -1.072500962E-01 -3.766744205E-02  2.463775048E-01 -1.143309585E+02 
      2663 -1.794540722E-01 -3.119908204E-02  2.463906068E-01 -6.125927460E+01 
      2664 -1.773343816E-01 -4.176872579E-02  2.464564175E-01 -3.074240586E+01 
      2665 -1.342738615E-01 -1.589847457E-04  2.465862828E-01 -8.582044049E+01 
      2666 -1.774231174E-01 -5.489097336E-03  2.468261652E-01 -1.968417916E+02 
      2667 -1.743641522E-01 -4.610630713E-02  2.468730419E-01 -1.997364677E+01 
      2668 -1.784432503E-01 -3.672773568E-02  2.468773058E-01 -4.597330623E+01 
      2669 -1.405955773E-01  7.448233145E-03  2.469758056E-01 -1.449090632E+01 
      2670 -1.808835985E-01 -1.436831396E-02  2.469917207E-01 -1.242941470E+02 
      2671 -1.565905354E-01  5.864231000E-03  2.470292607E-01 -1.465676198E+02 
      2672 -1.606114129E-01  4.199394839E-03  2.470325056E-01 -1.635268096E+02 
      2673 -1.299575412E-01 -7.882727763E-03  2.470586992E-01 -1.204224408E+02 
      2674 -1.040698881E-01 -4.470898985E-02  2.471198516E-01 -7.436219072E+01 
      2675 -1.693089174E-01 -5.229919703E-02  2.471856346E-01 -1.009432681E+01 
      2676 -1.806257615E-01 -1.751427295E-02  2.472210080E-01 -1.070795453E+02 
      2677 -1.493777001E-01  8.303288768E-03  2.472224235E-01 -1.153014596E+02 
      2678 -1.453772448E-01  9.241377527E-03  2.472642379E-01 -1.143165512E+02 
      2679 -9.920494228E-02 -5.234357835E-02  2.473397479E-01 -4.283704074E+01 
      2680 -1.293778894E-01 -9.974197433E-03  2.474298529E-01 -1.231284394E+02 
      2681 -1.392026664E-01  3.887021978E-03  2.474401954E-01 -3.364267355E+01 
      2682 -1.644411525E-01 -5.824472263E-02  2.474518135E-01 -6.083013927E+00 
      2683 -1.668183974E-01  9.945615601E-04  2.475588301E-01 -1.969838581E+02 
      2684 -1.100802353E-01 -3.835798994E-02  2.477474979E-01 -1.454135208E+02 
      2685 -1.706600032E-01 -5.001768850E-02  2.478486276E-01 -1.396812469E+01 
      2686 -1.361389307E-01 -2.838225008E-03  2.481383085E-01 -1.010444059E+02 
      2687 -1.626002142E-01 -5.997653269E-02  2.481699815E-01 -5.816622231E+00 
      2688 -1.046820310E-01 -4.757878262E-02  2.482102222E-01 -3.451939425E+01 
      2689 -1.445597527E-01  8.768104536E-03  2.482271866E-01 -5.894118333E+01 
      2690 -1.732079693E-01 -2.921343780E-03  2.482530507E-01 -1.985017358E+02 
      2691 -1.716055849E-01 -1.949311742E-03  2.482540432E-01 -1.999690695E+02 
      2692 -1.439098775E-01  7.631503168E-03  2.482906362E-01 -9.234869600E-02 
      2693 -1.477202473E-01 -7.398683030E-02  2.483921341E-01 -2.703540478E+01 
      2694 -1.789924237E-01 -2.581727414E-02  2.484243755E-01 -7.363107733E+01 
      2695 -1.793691644E-01 -1.024544805E-02  2.484529539E-01 -1.467840378E+02 
      2696 -1.792487172E-01 -2.335726944E-02  2.484868428E-01 -8.252372096E+01 
      2697 -1.088004038E-01 -4.313271120E-02  2.486127764E-01 -8.613063795E+01 
      2698 -1.350518412E-01 -6.575191846E-03  2.487802552E-01 -1.292003558E+02 
      2699 -1.775447818E-01 -3.621617175E-02  2.487832942E-01 -4.856969302E+01 
      2700 -1.796698343E-01 -1.281222319E-02  2.488174762E-01 -1.255758127E+02 
      2701 -1.737164194E-01 -4.518992290E-02  2.489328161E-01 -2.345876149E+01 
      2702 -1.780506576E-01 -3.161714253E-02  2.489504778E-01 -6.138008302E+01 
      2703 -9.798987124E-02 -6.011675482E-02  2.491069626E-01 -1.553078109E+02 
      2704 -1.760430401E-01 -4.120250543E-02  2.491212744E-01 -3.446807629E+01 
      2705 -1.415869250E-01  1.361500654E-03  2.491617034E-01 -2.868877805E+01 
      2706 -1.001680658E-01 -5.786998111E-02  2.493504431E-01 -1.672525911E+01 
      2707 -1.790821202E-01 -1.842810536E-02  2.495847256E-01 -9.585331143E+01 
      2708 -1.663362837E-01 -5.401502908E-02  2.496368972E-01 -1.046453857E+01 
      2709 -1.420033597E-01 -7.581814810E-02  2.496692979E-01 -4.304603709E+01 
      2710 -1.411592642E-01 -1.311088864E-03  2.497652277E-01 -6.895199487E+01 
      2711 -1.765764206E-01 -6.905081549E-03  2.498316774E-01 -1.669437957E+02 
      2712 -1.502971192E-01  6.323479359E-03  2.498703348E-01 -1.251877501E+02 
      2713 -1.452823928E-01  4.138699439E-03  2.498767737E-01  2.332622025E+00 
      2714 -1.773318057E-01 -3.332605876E-02  2.498910043E-01 -5.530799380E+01 
      2715 -1.543510150E-01  5.036606232E-03  2.498962390E-01 -1.364514175E+02 
      2716 -1.661046814E-01  7.545190719E-05  2.499520915E-01 -1.747511247E+02 
      2717 -1.784929468E-01 -2.177254065E-02  2.500541716E-01 -8.419231697E+01 
      2718 -1.747472676E-01 -4.261511271E-02  2.501065071E-01 -2.926496494E+01 
      2719 -1.086556744E-01 -4.885068769E-02  2.502220030E-01 -1.123342314E+01 
      2720 -1.762898790E-01 -3.839169559E-02  2.503549545E-01 -4.207755251E+01 
      2721 -1.771692242E-01 -8.512795587E-03  2.503834456E-01 -1.416308924E+02 
      2722 -1.547056618E-01 -6.739445803E-02  2.503882220E-01 -1.129041999E+01 
      2723 -1.701656444E-01 -4.834799707E-02  2.505179682E-01 -1.766911345E+01 
      2724 -1.785155842E-01 -1.385446494E-02  2.505655706E-01 -1.068829622E+02 
      2725 -1.374078365E-01 -9.405610943E-03  2.505790910E-01 -1.450387329E+02 
      2726 -1.775771066E-01 -2.782719299E-02  2.505901665E-01 -6.794260181E+01 
      2727 -1.298694668E-01 -7.711456258E-02  2.506630621E-01 -8.736590585E+01 
      2728 -1.612303218E-01  1.833739614E-03  2.506677574E-01 -1.557500700E+02 
      2729 -1.740671953E-01 -5.234364316E-03  2.507759338E-01 -1.691788002E+02 
      2730 -1.715414710E-01 -4.629511399E-02  2.508438175E-01 -2.165352610E+01 
      2731 -1.694697880E-01 -2.150830888E-03  2.508517973E-01 -1.771414087E+02 
      2732 -1.117466379E-01 -7.171549886E-02  2.509125011E-01 -1.858731059E+02 
      2733 -1.368926521E-01 -1.135328938E-02  2.509348883E-01 -1.549053936E+02 
      2734 -1.782699425E-01 -1.693232432E-02  2.509508190E-01 -9.526560157E+01 
      2735 -1.066520257E-01 -6.823519262E-02  2.509977815E-01 -2.256750103E+02 
      2736 -1.139374335E-01 -4.407544771E-02  2.510087829E-01  1.187632467E+01 
      2737 -1.492880247E-01  5.871692998E-03  2.510246883E-01 -5.141993429E+01 
      2738 -1.477934536E-01  3.674481013E-03  2.510489750E-01  1.021828536E+01 
      2739 -1.241393647E-01 -7.630174967E-02  2.511040959E-01 -1.150925874E+02 
      2740 -1.644823861E-01  9.385185474E-05  2.511420527E-01 -1.564364216E+02 
      2741 -1.431826549E-01 -3.573782684E-03  2.512610354E-01 -7.822233700E+01 
      2742 -1.502151247E-01 -7.029326421E-02  2.518269394E-01 -2.008112671E+01 
      2743 -1.418426851E-01 -7.941855916E-03  2.519827936E-01 -1.337277740E+02 
      2744 -1.599501397E-01 -5.983230948E-02  2.521257608E-01 -1.155128219E+01 
      2745 -1.489001044E-01  1.072025190E-03  2.522654755E-01  9.953212508E+00 
      2746 -1.062087795E-01 -5.933308035E-02  2.522714274E-01  1.568756193E+01 
      2747 -1.096120050E-01 -5.487086706E-02  2.523740145E-01  1.955569153E+01 
      2748 -1.761625856E-01 -1.012300787E-02  2.524484208E-01 -1.125250074E+02 
      2749 -1.655654565E-01 -5.243232934E-02  2.525292345E-01 -1.523224303E+01 
      2750 -1.768801990E-01 -1.253279530E-02  2.525460919E-01 -9.852451135E+01 
      2751 -1.469471603E-01 -2.697696481E-03  2.525595131E-01 -2.888167567E+01 
      2752 -1.763105917E-01 -2.744361235E-02  2.526382362E-01 -6.390989888E+01 
      2753 -1.733240360E-01 -4.211586500E-02  2.526481569E-01 -2.949299176E+01 
      2754 -1.749225413E-01 -3.801003174E-02  2.527035889E-01 -4.104976729E+01 
      2755 -1.766409374E-01 -2.224315471E-02  2.527088300E-01 -7.366930713E+01 
      2756 -1.680446432E-01 -4.907873336E-02  2.527164271E-01 -1.833790223E+01 
      2757 -1.552111570E-01  2.748252542E-03  2.527885179E-01 -1.470750168E+02 
      2758 -1.725413832E-01 -5.614810433E-03  2.528327560E-01 -1.417444532E+02 
      2759 -1.756712785E-01 -3.314059030E-02  2.528369568E-01 -5.361394768E+01 
      2760 -1.697233028E-01 -3.631464897E-03  2.528744334E-01 -1.464313251E+02 
      2761 -1.587973726E-01  1.304520584E-03  2.529577386E-01 -1.509211918E+02 
      2762 -1.713829500E-01 -4.432683351E-02  2.531881715E-01 -2.470572236E+01 
      2763 -1.764646915E-01 -1.735578664E-02  2.533150275E-01 -8.061781063E+01 
      2764 -1.563655014E-01 -6.299665565E-02  2.534816340E-01 -1.315353690E+01 
      2765 -1.757070507E-01 -2.490355598E-02  2.537779546E-01 -6.394117029E+01 
      2766 -1.734247948E-01 -4.021082301E-02  2.538060328E-01 -3.372090395E+01 
      2767 -1.074529586E-01 -6.332830308E-02  2.539512305E-01  3.419555612E+01 
      2768 -1.528886971E-01  9.121259257E-04  2.539588569E-01  2.124658463E+01 
      2769 -1.746298835E-01 -3.535491386E-02  2.539646348E-01 -4.568346590E+01 
      2770 -1.540178322E-01  2.295437950E-03  2.540212571E-01 -6.148775870E+01 
      2771 -1.743434499E-01 -9.459147599E-03  2.540777949E-01 -9.656469229E+01 
      2772 -1.751171758E-01 -3.024106385E-02  2.541146941E-01 -5.542460328E+01 
      2773 -1.059937026E-01 -6.604469661E-02  2.541416435E-01 -1.045896495E+02 
      2774 -1.727587413E-01 -7.153992021E-03  2.541544407E-01 -1.046449491E+02 
      2775 -1.757044884E-01 -1.942426520E-02  2.542073078E-01 -7.037969571E+01 
      2776 -1.755939031E-01 -1.459961910E-02  2.542831847E-01 -8.069628586E+01 
      2777 -1.443238820E-01 -1.271705259E-02  2.544009605E-01 -1.687860492E+02 
      2778 -1.493367953E-01 -5.792560900E-03  2.544494203E-01 -2.114491884E+01 
      2779 -1.646230827E-01 -2.334197542E-03  2.544963313E-01 -1.319487156E+02 
      2780 -1.393670523E-01 -7.388311450E-02  2.545541297E-01 -5.098518929E+01 
